ds_name,algo_name,J,hc_cat_encoder,performance_mean,performance_std,relative_performance_mean,relative_performance_std,performance_baseline_mean,performance_baseline_std,measure_count
Colleges,SVM,3.0,pca,28.165359878540038,0.2319292764668241,0.9867431824314667,0.014162969226077978,28.547868633270262,0.4248455374422277,5
Crime,DT,64.0,mhe,2.4588605403900146,0.09010728992966581,0.6527111146518714,0.021488839541553374,3.76812105178833,0.11448496911848463,5
Crime,DT,64.0,mhe+te,1.4711641788482666,0.055096156435312814,1.0139184771220644,0.03216701240166578,1.4515477657318114,0.05520998289364483,5
Crime,DT,64.0,pca,4.171281433105468,0.11484357457854238,1.1072187933065099,0.02066989320666312,3.76812105178833,0.11448496911848463,5
Crime,GBDT,64.0,mhe,60.055841493606565,0.2061790588382642,0.6448401940405747,0.004472074380302708,93.13585605621337,0.6109698740584754,5
Crime,GBDT,64.0,mhe+te,23.50897455215454,0.20859044278319025,1.0184361731006288,0.019171302969983064,23.087657499313355,0.3133305654093828,5
Crime,GBDT,64.0,pca,97.06468043327331,1.5019598770520382,1.0423003924883356,0.022694586036968584,93.13585605621337,0.6109698740584754,5
Crime,LR,38.0,mhe,16.501673460006714,0.44151295164049215,0.9626994443993228,0.039230538995386526,17.15249137878418,0.4572857952623654,5
Crime,LR,38.0,pca,16.471946811676027,0.33971335686715004,0.9605533250689305,0.016893881740907113,17.15249137878418,0.4572857952623654,5
Crime,MLP,2.0,mhe,3221.555427360535,174.94422675855037,1.7616583499605987,0.11029664351924735,1830.1611222267152,61.083026029772924,5
Crime,MLP,2.0,pca,2895.734674310684,376.8546379148699,1.5802461738977147,0.1792945482909227,1830.1611222267152,61.083026029772924,5
Crime,RF,64.0,mhe,22.12087745666504,0.1352872301071764,0.8153600560290275,0.014256026087958064,27.137413597106935,0.5405882750298783,5
Crime,RF,64.0,mhe+te,21.23240942955017,0.36602761678449525,1.005196843661243,0.027927134700600622,21.1338849067688,0.6263000779184946,5
Crime,RF,64.0,pca,26.129957818984984,0.23172165874328116,0.9632339140369224,0.02373975075537132,27.137413597106935,0.5405882750298783,5
Employ,DT,192.0,mhe,0.16205000877380368,0.05501704769138603,0.5677764783449842,0.14796142911975566,0.28309884071350094,0.04506660470662331,5
Employ,DT,192.0,mhe+te,0.10162420272827141,0.0004319459540313449,0.999888288342302,0.006986231354438479,0.10163764953613275,0.00046275171122034435,5
Employ,DT,192.0,pca,0.44385662078857424,0.05557086551778732,1.5959090256388189,0.27646167875122246,0.28309884071350094,0.04506660470662331,5
Employ,GBDT,192.0,mhe,2.4788101673126226,0.05546476581406982,0.42718257613251265,0.004491658256457623,5.802689933776856,0.11446929394010368,5
Employ,GBDT,192.0,mhe+te,0.7058946132659912,0.0004355744837506739,1.0004543391440452,0.0006285928818017237,0.7055742263793945,0.00056216402247902,5
Employ,GBDT,192.0,pca,7.999065399169922,0.11488220439957413,1.3787098132781708,0.0183621404424018,5.802689933776856,0.11446929394010368,5
Employ,LR,192.0,mhe,0.4037206172943115,0.0004467525862707585,0.8814661570860587,0.11046730959079867,0.4635600566864014,0.05535629616319157,5
Employ,LR,192.0,pca,0.4039008617401123,1.1785452642403192e-05,0.8818192033430728,0.11008921378937836,0.4635600566864014,0.05535629616319157,5
Employ,MLP,4.0,mhe,26.34871482849121,2.4967154064709445,1.5232232789606428,0.32215060739818885,17.76964373588562,2.991025238574506,5
Employ,MLP,4.0,pca,23.74985613822937,0.4466965571332329,1.3665096227025049,0.22632153510018052,17.76964373588562,2.991025238574506,5
Employ,RF,192.0,mhe,0.8065325736999511,0.0005487379417900957,0.727573799636777,0.0006540552114657049,1.1085236549377442,0.0005606472935477732,5
Employ,RF,192.0,mhe+te,0.40357584953308107,0.0005332248018462251,1.0000450885378083,0.0017484894616863137,0.40355815887451174,0.000544192237370429,5
Employ,RF,192.0,pca,1.390908908843994,0.04495392014608833,1.254750040524994,0.04092065717739992,1.1085236549377442,0.0005606472935477732,5
Employ,SVM,192.0,mhe,5.561193609237671,0.08437088907506765,0.8467661026923757,0.008432298738529086,6.568262720108033,0.13105781734083227,5
Employ,SVM,192.0,pca,5.581133842468262,0.09033770266865195,0.8499999817494673,0.022576965731624495,6.568262720108033,0.13105781734083227,5
Loan,DT,1573.0,mhe,5.808702373504639,0.2083427937869929,0.5603364872392759,0.02262237531235906,10.368115377426147,0.08349349779883124,5
Loan,DT,1573.0,mhe+te,0.8872212886810302,0.0447969103058973,1.0748715050703648,0.06845349512612157,0.8268430233001709,0.045181779467062984,5
Loan,DT,1573.0,pca,50.41005010604859,0.9529096347965486,4.8624374658133735,0.10955264170860479,10.368115377426147,0.08349349779883124,5
Loan,GBDT,1573.0,mhe,277.89758529663084,1.6237397148497106,0.5136623739434982,0.004441077927774616,541.0478636264801,6.018891839090379,5
Loan,GBDT,1573.0,mhe+te,14.424469470977783,0.10944129676259706,1.0013702370941187,0.011429781686769596,14.40529398918152,0.07157912803339789,5
Loan,GBDT,1573.0,pca,879.0207078456879,9.897521368284531,1.6248659146077735,0.028899770676945033,541.0478636264801,6.018891839090379,5
Loan,LR,1573.0,mhe,11.35842685699463,0.24876846991893112,0.7471662482563409,0.037471236025870776,15.224068641662598,0.6057489872921775,5
Loan,LR,1573.0,pca,11.28502540588379,0.15391312576828378,0.7418748492502558,0.019417984084695077,15.224068641662598,0.6057489872921775,5
Loan,MLP,251.0,mhe,1418.673540687561,212.9073049762153,1.1099624185184356,0.4349275412160333,1380.9817249298096,377.59434515153856,5
Loan,MLP,251.0,pca,1123.6778299331665,189.8102777764014,0.8996315406225781,0.4386819586221701,1380.9817249298096,377.59434515153856,5
Loan,RF,1573.0,mhe,31.126605176925658,0.1881976929412601,0.6367529038389292,0.011450957457761929,48.89642987251282,0.9573227736505598,5
Loan,RF,1573.0,mhe+te,7.6959153175354,0.09027370803516438,0.994897979896197,0.01955044286358298,7.736529541015625,0.0841048716539864,5
Loan,RF,1573.0,pca,75.65017509460449,1.428100575856732,1.5475330280012265,0.03782027963100721,48.89642987251282,0.9573227736505598,5
Loan,SVM,1573.0,mhe,10354.809581613541,162.34340190774898,,,,,5
Loan,SVM,1573.0,pca,8966.401652240753,162.510005284235,,,,,5
Road,DT,190.0,mhe,0.6054556369781494,2.3129059965738736e-05,0.6005615567702834,0.00027611911073299744,1.0081493377685546,0.00044849473354023855,5
Road,DT,190.0,mhe+te,0.3028071880340576,0.0004965143930128203,0.9998942150727876,0.000406151011029347,0.3028393268585205,0.0005561956804715186,5
Road,DT,190.0,pca,2.1969359874725343,0.08429380446661308,2.1791823705152598,0.08376376745364383,1.0081493377685546,0.00044849473354023855,5
Road,GBDT,190.0,mhe,23.79359974861145,0.0842812615478837,0.5402728616138831,0.001958670529360281,44.04022641181946,0.16525792688979352,5
Road,GBDT,190.0,mhe+te,5.781631183624268,0.08970200429258471,1.0001456458167526,0.02766802941351773,5.782563304901123,0.09003570597138316,5
Road,GBDT,190.0,pca,50.32588090896606,0.6190699159548185,1.1427690890553215,0.01743690392367738,44.04022641181946,0.16525792688979352,5
Road,LR,190.0,mhe,1.12878737449646,0.0447276096829974,0.7490303092001283,0.06332663592995295,1.5115331172943116,0.07124060980068095,5
Road,LR,190.0,pca,1.1890320301055908,0.04527996216675485,0.7871184519500913,0.022007418305272815,1.5115331172943116,0.07124060980068095,5
Road,MLP,38.0,mhe,204.0793960571289,32.99195200660569,1.342789515870652,0.14842548460915042,151.6002341747284,13.23010239296101,5
Road,MLP,38.0,pca,194.28743019104004,28.9248728416119,1.301421655372236,0.3075165723070614,151.6002341747284,13.23010239296101,5
Road,RF,190.0,mhe,4.553669023513794,0.04471884325400014,0.6514158328110344,0.009714167520877736,6.990944480895996,0.05547123607006774,5
Road,RF,190.0,mhe+te,3.4652953147888184,0.05487842644142542,1.0116932110703465,0.016131505764401425,3.4252479553222654,0.0005503948901078488,5
Road,RF,190.0,pca,9.207237768173218,0.15296317600621762,1.3170814119069387,0.023775496306033924,6.990944480895996,0.05547123607006774,5
Road,SVM,190.0,mhe,514.7214921474457,6.619263952671385,0.7416900812645703,0.01157782585264662,694.0460207939147,8.21066278057223,5
Road,SVM,190.0,pca,536.4574315071106,17.131343503821732,0.7729510204698806,0.02318139107081159,694.0460207939147,8.21066278057223,5
Traffic,DT,262.0,mhe,1.6326914310455323,0.04512972201624338,0.4974427696284577,0.022584828167427018,3.28484468460083,0.09009240237449413,5
Traffic,DT,262.0,mhe+te,0.20242805480957027,0.00018506246077717477,1.0004163099266519,0.0026652314097414358,0.20234475135803218,0.0004650973798496768,5
Traffic,DT,262.0,pca,2.29747633934021,0.13167860007065774,0.7006449364871732,0.057625770156927644,3.28484468460083,0.09009240237449413,5
Traffic,GBDT,262.0,mhe,29.4949782371521,0.08429657682889245,0.5626972467543796,0.005875694704833234,52.420814037323,0.45359852600566203,5
Traffic,GBDT,262.0,mhe+te,3.3250051498413087,0.00032014131786607387,1.0312574772765704,0.000177918684798428,3.224224090576172,0.00043956834554170494,5
Traffic,GBDT,262.0,pca,65.31462330818177,0.8386695557607569,1.2460431922510353,0.019373896110340193,52.420814037323,0.45359852600566203,5
Traffic,LR,262.0,mhe,1.914461040496826,0.0005583158288444749,0.8192467975465465,0.015383649585931013,2.3375354290008543,0.0452941842900887,5
Traffic,LR,262.0,pca,1.9545528411865234,0.054813320928823885,0.8365516462810112,0.03321472496294257,2.3375354290008543,0.0452941842900887,5
Traffic,MLP,262.0,mhe,423.7405246257782,67.90741529838861,0.9296855764590621,0.16073328237414578,458.9895473480225,50.839874574788524,5
Traffic,MLP,262.0,pca,391.50893301963805,100.8266149437657,0.8643300009282766,0.23380144008063708,458.9895473480225,50.839874574788524,5
Traffic,RF,262.0,mhe,6.83022665977478,0.044803294527489726,0.6739775389392914,0.006802017496436262,10.1345645904541,0.05517045510796203,5
Traffic,RF,262.0,mhe+te,2.780098247528076,0.055101308219244506,1.0218900799046255,0.020324756827761727,2.7205483436584474,0.00043468471811024245,5
Traffic,RF,262.0,pca,8.421908092498779,0.2315405768489923,0.8309846316383857,0.02124288317698657,10.1345645904541,0.05517045510796203,5
Traffic,SVM,262.0,mhe,921.300075006485,61.02655769219429,0.8368449910615633,0.06014893575350002,1101.3709699630738,17.04187608984795,5
Traffic,SVM,262.0,pca,920.0797527313232,10.749006158522691,0.8355879259988761,0.01818051650300662,1101.3709699630738,17.04187608984795,5
Visa,DT,381.0,mhe,1.0486703395843506,0.055167954004487714,0.6692423820894453,0.051240582633665564,1.5722632884979248,0.11480316553575215,5
Visa,DT,381.0,mhe+te,0.10157279968261715,0.00046881300153312443,0.9977803162711567,0.00475644887974634,0.10179882049560543,1.9710599049455053e-05,5
Visa,DT,381.0,pca,3.022746276855469,0.23648622581356596,1.9375523664433971,0.27315266516717884,1.5722632884979248,0.11480316553575215,5
Visa,GBDT,381.0,mhe,29.656124448776247,0.05560413758689454,0.5522497588169994,0.008020290110179717,53.7101752281189,0.8322550455300954,5
Visa,GBDT,381.0,mhe+te,1.8136052608489988,0.0009179468333896905,1.011548054257282,0.026696599725526786,1.7938617706298827,0.04552494485559509,5
Visa,GBDT,381.0,pca,67.06791844367982,0.5012309190778652,1.248973582345202,0.023810774558316795,53.7101752281189,0.8322550455300954,5
Visa,LR,381.0,mhe,4.076074123382568,0.09262309596241006,0.9176237418495914,0.03725663448558809,4.447086811065674,0.18321467850187248,5
Visa,LR,381.0,pca,4.074888515472412,0.11339718733768278,0.9177150122566854,0.049868030679014234,4.447086811065674,0.18321467850187248,5
Visa,MLP,305.0,mhe,552.9556190013885,89.06465210068082,1.1076268199236665,0.3308963648989639,524.5252161502838,115.98695612292929,5
Visa,MLP,305.0,pca,484.14135522842406,60.58695324977475,0.9698760287371563,0.293840507672805,524.5252161502838,115.98695612292929,5
Visa,RF,381.0,mhe,6.689564609527588,0.15245529883558265,0.6748956579631268,0.01934136458085505,9.913511371612548,0.08952520188846945,5
Visa,RF,381.0,mhe+te,1.893864107131958,0.045096459103656776,1.0220665415635655,0.03058803452745398,1.853860330581665,0.055300377505123545,5
Visa,RF,381.0,pca,7.676296615600586,0.3052603022201303,0.7744039014828903,0.03223178146145095,9.913511371612548,0.08952520188846945,5
Visa,SVM,381.0,mhe,2445.111383152008,160.78090076426935,0.9821486145917089,0.09097258446613654,2501.9309583187105,233.612765940558,5
Visa,SVM,381.0,pca,2248.075265264511,185.9011238111411,0.9041841133968724,0.10534432160559536,2501.9309583187105,233.612765940558,5
